"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"理解",0.0212064108320266,0.00770176383134028,-65750.932287882,0.0134835363834857,-0.0280132751015623,0.0549803478685338,0.641516342893505,0.522070058283046,0.0274773942275264,-0.0164506824134076,0.0714054708684604,1.23585266475461,0.218427324613256
"物质",0.0201264041860667,0.00871016179681801,-28242.363275066,0.038068152059244,-0.020580002042075,0.096716306160563,1.27752634706835,0.202437167919503,-0.0113626505919911,-0.0718810874413427,0.0491557862573606,-0.37017646363012,0.711632776021202
"叫",0.00763933343399657,0.000413214811912994,-99988.4030385185,0.00482210820974803,-0.026843695778232,0.036487912197728,0.300012465217005,0.764433136256451,-0.00116035827984901,-0.0339986145160596,0.0316778979563616,-0.0695969715086364,0.944570681110541
"鼓励",0.0151963696182166,0.00599267621935639,-38458.0193899769,0.0258251877369397,-0.0252061509552138,0.0768565264290932,0.996936289897632,0.319807355197931,0.0422249936937689,-0.0102590522530595,0.0947090396405972,1.5870776190472,0.114177350511928
"特别",0.0168796703755799,0.00432186203394913,-105031.625510165,0.0132680548135162,-0.0203012411930442,0.0468373508200766,0.779759742551975,0.436527804590098,0.000857950773738023,-0.0341022866836752,0.0358181882311513,0.0483522099006503,0.961477304514236
"如果",0.00959018464840406,0.00194793979897884,-289161.956090701,-0.00177697341143667,-0.0240877419309855,0.0205337951081122,-0.157426374406288,0.87512922135753,0.00111773425287818,-0.0214904000598617,0.023725868565618,0.097410515707908,0.922484954794453
"只有",0.0205537196061633,0.00216318997439592,-201103.395163032,-0.0378090844345422,-0.068291555931187,-0.00732661293789727,-2.44577180859486,0.0153143021505891,0.0126361758739325,-0.0174187575057105,0.0426911092535755,0.826897054313755,0.408858445964722
"坚强",0.0145099390482443,0.0121086243481383,-72801.6145728446,0.0215169753387901,-0.0135548059205775,0.0565887565981578,1.20487351626647,0.228723377726251,0.00294988353087228,-0.0330613417937097,0.0389611088554542,0.161174880499406,0.872059630074807
"接受",0.0170065903794692,0.0133096021919358,-93349.9719793549,0.00796069039312687,-0.0238676462946084,0.0397890270808622,0.491577442023759,0.623265432128789,0.00906452551743035,-0.024153227434468,0.0422822784693287,0.537313741602467,0.591505650828093
"正",0.0190880807306474,0.00785664570129548,-76928.262224305,-0.00888762329553495,-0.0466537805131723,0.0288785339221024,-0.464307546222461,0.642978004247573,0.0244093687723776,-0.0147852722919129,0.0636040098366681,1.22798499574957,0.220884446545385
"不好",0.0136641337905272,0.0107236261073879,-138334.175047017,0.0292967854483713,0.00302973416185425,0.0555638367348884,2.19069494338796,0.0288789730182723,0.000854097858126503,-0.0263274019272294,0.0280355976434824,0.0617603294773309,0.950782465949014
"不要",0.00781991975117129,0.00227549152516261,-298095.577685435,-0.0202628365860031,-0.040144069689038,-0.000381603482968131,-2.01147874430848,0.0458076167714416,0.00517257506758807,-0.0150103359592815,0.0253554860944576,0.504553900018069,0.614280641652081
"失去",0.0269279448405645,0.00764000293188207,-79521.2861737117,0.0061736518469831,-0.0340723935001777,0.0464196971941439,0.304406271726576,0.761462746574156,-0.00738312818771442,-0.0489342385086719,0.0341679821332431,-0.35151501855681,0.725767797432882
"完",0.0168149577541281,0.0102134896576032,-126260.979482562,0.0189062519272528,-0.00960594124655129,0.0474184451010568,1.30796288770497,0.192464670693908,0.00779544967590662,-0.0225967384092339,0.0381876377610471,0.506408986596365,0.61324072520751
"太",0.0217091278020309,0.00409139275728953,-271254.487529298,-0.0336142338926511,-0.0606737094405083,-0.00655475834479394,-2.45058362384311,0.0151814371593218,0.0148665574597413,-0.0114648686273334,0.041197983546816,1.11055172999721,0.267549131701174
"些",0.0630622142454217,0.00250595465033904,-33933.0972149749,-0.0166228365986921,-0.07967542937498,0.0464297561775958,-0.518636313433231,0.604365650829332,0.0103206937744058,-0.0526005321784401,0.0732419197272518,0.322341542528161,0.747341982113678
"能量",0.0203470438309409,0.00501304915793638,-70639.7414069456,0.0307280220611811,-0.0100205943614914,0.0714766384838536,1.4911149517862,0.138223142092056,-0.0137378968664287,-0.0552433532602079,0.0277675595273506,-0.653364081317501,0.514401285059762
"改变",0.0349619128818437,0.00270194366580474,-93151.6431797913,0.00247057971659259,-0.0395179426932403,0.0444591021264255,0.115943026071049,0.907800490555621,-0.0177732428408857,-0.0596026339222383,0.024056148240467,-0.83549078155644,0.403975135322753
"变成",0.0139696119038549,0.00685705665272824,-112886.797742766,0.00226583185686958,-0.0278551243090443,0.0323867880227835,0.148109559514216,0.882368266212489,0.0125089816681135,-0.0194713157341957,0.0444892790704228,0.770723892987458,0.441668473696279
"真的",0.01836432835112,0.0143832061233543,-186857.829491309,0.004489244228194,-0.0184586758932077,0.0274371643495957,0.386181164586482,0.699846995895749,-0.0180775405317293,-0.0424732294990358,0.00631814843557715,-1.46463051300795,0.145194765643966
"今天",0.0068452358950003,0.00437761169717642,-214579.01427592,0.0330071899543449,0.0119230551257639,0.054091324782926,3.08019449750839,0.00225156729724461,-0.00169599455297535,-0.0239498241925628,0.020557835086612,-0.150178905661144,0.880757940204557
"@",0.00328143356672482,0.00043662218601164,-152501.559679233,-0.00495255669763241,-0.0286841651569324,0.0187790517616676,-0.409850952170452,0.682061346969506,0.00329180622111522,-0.0218814300017687,0.0284650424439991,0.257127011680063,0.797221796454758
"一下",0.0445189443450848,0.00198593267253427,-128248.405148211,-0.038203464300554,-0.0793150108895998,0.00290808228849176,-1.83834003719278,0.0682820478260284,0.0498921319438511,0.00982274167315059,0.0899615222145515,2.45333338375121,0.0148966785058873
"~",0.0115334783234053,0.00754524892095895,-171075.267384173,0.0389646922241176,0.0166995016878286,0.0612298827604067,3.44704014156981,0.000667005436664432,0.0111870241016393,-0.0123962241392557,0.0347702723425342,0.934636869239617,0.350952530008753
"很多",0.00725205429810823,0.00439538074104284,-241166.911905641,0.00309321820736972,-0.0175223601265771,0.0237087965413166,0.296971904829609,0.76698403960793,0.0140431412703656,-0.00768883375840988,0.035775116299141,1.28083577787077,0.202987658470305
"怕",0.00930648997039792,0.00403958985575588,-49007.5292991736,-0.017926152963875,-0.0569382943572427,0.0210859884294926,-0.903660523250234,0.366782764723029,0.032765850563713,-0.00773996859033744,0.0732716697177634,1.5938588321183,0.112344778732394
