"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"鼓励",0.111086992045893,0.101222622420442,-37478.9782070137,0.0276275743218983,-0.0214509597315633,0.07670610837536,1.11023937268782,0.268269922279648,0.0220702408119709,-0.0284608772228132,0.0726013588467549,0.86242738647439,0.38971547981896
"特别",0.104904266515541,0.0914009085268077,-103592.305984013,0.0126016312724782,-0.0202550988624819,0.0454583614074384,0.757086514228487,0.450043462643884,-0.00307956332541392,-0.0371801949649369,0.0310210683141091,-0.177947439718271,0.858922628997261
"如果",0.125623248543135,0.11965824053552,-284311.785651754,-0.00446425222890625,-0.0249756252923913,0.0160471208345788,-0.430519851517991,0.667518117803164,0.00147014492068627,-0.0194090469878062,0.0223493368291787,0.138826133823322,0.889724096292567
"只有",0.140081648889983,0.129693942226383,-197672.068758485,-0.0316896065195577,-0.0576199445489254,-0.00575926849019004,-2.40981742088037,0.0168631826363881,0.0165879969022119,-0.00956048276930605,0.0427364765737298,1.24802447442183,0.212924470533728
"坚强",0.0967678791754052,0.0945285279987082,-72237.3420066482,0.015241633701263,-0.0183855258230179,0.0488687932255439,0.890724061019709,0.373546743497003,-0.00352004325323574,-0.0380784433831529,0.0310383568766814,-0.200670971802376,0.8411293992266
"接受",0.0958954530508876,0.0919355338278273,-92413.8251439891,-0.00733413726786232,-0.0381732075644394,0.0235049330287147,-0.467621927785794,0.640325658664302,0.0165688002012122,-0.01569324699994,0.0488308474023644,1.01159676196336,0.312733303722368
"正",0.108036409583687,0.0941828992999638,-75386.6244684693,-0.00934350461748154,-0.0468512032861209,0.0281641940511578,-0.493017929495319,0.622864963242199,0.0234543953421254,-0.015307717024274,0.0622165077085249,1.19514882826475,0.233829223593478
"不好",0.0946835152505439,0.0926866974569399,-137050.984326244,0.0232790346032715,-0.00145937605560724,0.0480174452621503,1.84785353097523,0.0650871036143753,-0.00239574011291955,-0.0279164466470774,0.0231249664212383,-0.184527832751396,0.853689415888795
"不要",0.0861501555200154,0.0812365748411262,-294968.440752298,-0.0200786551653605,-0.0390339859737281,-0.00112332435699283,-2.08994807179385,0.0380058120791653,0.00302792048813689,-0.0162433960322023,0.0222992370084761,0.309285248311744,0.75733418253468
"失去",0.113273538840272,0.0889933283239352,-78945.2197940292,-0.00173709422319169,-0.0425248897387647,0.0390507012923814,-0.0846211416940633,0.932752413773991,-0.0110531522612796,-0.0527396022828309,0.0306332977602718,-0.524507619760799,0.600807985999537
"完",0.103165821073701,0.0944578012479033,-125270.898357267,0.00827177369723622,-0.0203736228911208,0.0369171702855932,0.572419418826662,0.568234533476449,0.00857648291579801,-0.0219390268250533,0.0390919926566493,0.556822766308476,0.578750704338246
"太",0.122074387593461,0.106651237735772,-268995.382691425,-0.0335567190244775,-0.0589917484934283,-0.00812168955552664,-2.60276215979514,0.00999428886559288,0.0206112026005813,-0.0041814882880007,0.0454038934891633,1.6352970656311,0.102924239595555
"些",0.114208688578222,0.0472274146592904,-33719.9621393608,-0.0262732273007543,-0.0890135576384042,0.0364671030368955,-0.823922494509446,0.41060691465471,0.0280838945337379,-0.0341722784993521,0.0903400675668279,0.886527389535112,0.375806727978554
"能量",0.106516885070764,0.0942383944836339,-69572.0563528443,0.0320618991715982,-0.00615274212714836,0.0702765404703448,1.65840745009912,0.0994228783648952,-0.0176323292880604,-0.0566317610596012,0.0213671024834803,-0.892481642029658,0.3733952103935
"改变",0.138907409744925,0.106713837935102,-91723.9186795487,0.00311037511869359,-0.0374766518780672,0.0436974021154544,0.151084825080581,0.88005597269322,-0.0236842583274141,-0.0638697679669968,0.0165012513121686,-1.15917466680642,0.24717841536314
"变成",0.107648936852751,0.0993998923251883,-111533.372114283,0.00185880362607661,-0.0276958351604711,0.0314134424126243,0.124093574464645,0.901377935527083,0.0177144123323054,-0.0136911177518168,0.0491199424164276,1.11319270272227,0.267146266741213
"真的",0.0817127669367964,0.0540021408207678,-184804.107332016,0.00328903846852787,-0.0295324027545873,0.036110479691643,0.200150509969437,0.841990594297429,-0.0208195818221097,-0.0536329841225316,0.0119938204783121,-1.25737948578087,0.211275653947329
"今天",0.0997095294971573,0.0973972561212235,-211625.278729894,0.0291578718222585,0.00902482550926528,0.0492909181352517,2.84931749927644,0.00466537642729912,-0.00346246015206373,-0.024719829007098,0.0177949087029705,-0.320909229582572,0.748566464024261
